date,hourly temperatur,relative humidity,Rainfall,SD_SO,V_VV
2019041200,2.9,60.0,0.0,0.0,50000.0
2019041201,2.3,64.0,0.0,0.0,50000.0
2019041202,1.9,65.0,0.0,0.0,50000.0
2019041203,1.3,67.0,0.0,0.0,50000.0
2019041204,1.0,69.0,0.0,0.0,50000.0
2019041205,1.7,67.0,0.0,0.0,40000.0
2019041206,2.5,65.0,0.0,0.0,40000.0
2019041207,3.4,61.0,0.0,1.0,45000.0
2019041208,4.6,56.0,0.0,25.0,45000.0
2019041209,5.6,50.0,0.0,21.0,45000.0
2019041210,6.8,50.0,0.0,52.0,45000.0
2019041211,7.0,49.0,0.0,52.0,40000.0
2019041212,7.1,47.0,0.0,28.0,40000.0
2019041213,7.4,46.0,0.0,9.0,45000.0
2019041214,7.1,49.0,0.0,3.0,45000.0
2019041215,6.8,51.0,0.0,0.0,45000.0
2019041216,6.4,51.0,0.0,0.0,45000.0
2019041217,6.1,53.0,0.0,0.0,40000.0
2019041218,5.7,53.0,0.0,0.0,40000.0
2019041219,5.4,55.0,0.0,0.0,40000.0
2019041220,4.9,59.0,0.0,0.0,40000.0
2019041221,4.3,65.0,0.0,0.0,40000.0
2019041222,3.7,68.0,0.0,0.0,35000.0
2019041223,3.2,72.0,0.0,0.0,35000.0
2019041300,2.8,74.0,0.0,0.0,35000.0
2019041301,2.6,75.0,0.0,0.0,35000.0
2019041302,2.3,77.0,0.0,0.0,30000.0
2019041303,2.2,79.0,0.0,0.0,30000.0
2019041304,2.1,80.0,0.0,0.0,25000.0
2019041305,2.1,80.0,0.0,0.0,18000.0
2019041306,2.2,80.0,0.0,0.0,18000.0
2019041307,2.7,76.0,0.0,0.0,14000.0
2019041308,3.4,71.0,0.0,0.0,18000.0
2019041309,4.4,63.0,0.0,0.0,20000.0
2019041310,5.9,56.0,0.0,37.0,25000.0
2019041311,7.0,47.0,0.0,31.0,30000.0
2019041312,5.7,50.0,0.0,4.0,30000.0
2019041313,7.3,46.0,0.0,2.0,30000.0
2019041314,7.3,45.0,0.0,42.0,30000.0
2019041315,6.8,46.0,0.0,12.0,25000.0
2019041316,7.2,48.0,0.0,0.0,25000.0
2019041317,6.3,53.0,0.0,0.0,30000.0
2019041318,5.1,69.0,0.0,0.0,20000.0
2019041319,4.2,74.0,0.0,0.0,20000.0
2019041320,4.1,74.0,0.0,0.0,20000.0
2019041321,4.0,81.0,0.0,0.0,10000.0
2019041322,2.4,94.0,0.7,0.0,7000.0
2019041323,2.3,96.0,0.3,0.0,8000.0
2019041400,2.5,95.0,0.1,0.0,10000.0
2019041401,2.4,93.0,0.6,0.0,10000.0
2019041402,2.4,95.0,0.1,0.0,8000.0
2019041403,2.5,94.0,0.4,0.0,9000.0
2019041404,2.4,94.0,0.0,0.0,10000.0
2019041405,2.4,93.0,0.0,0.0,10000.0
2019041406,2.9,89.0,0.0,15.0,14000.0
2019041407,4.1,81.0,0.0,39.0,17000.0
2019041408,4.9,72.0,0.0,13.0,20000.0
2019041409,7.5,62.0,0.0,58.0,20000.0
2019041410,9.2,50.0,0.0,60.0,25000.0
2019041411,10.3,42.0,0.0,60.0,30000.0
2019041412,11.0,42.0,0.0,54.0,35000.0
2019041413,11.8,40.0,0.0,54.0,35000.0
2019041414,10.4,47.0,0.0,50.0,35000.0
2019041415,10.5,47.0,0.0,52.0,35000.0
2019041416,9.3,54.0,0.0,42.0,40000.0
2019041417,7.8,60.0,0.0,38.0,40000.0
2019041418,7.4,60.0,0.0,27.0,40000.0
2019041419,6.9,64.0,0.0,0.0,40000.0
2019041420,6.4,68.0,0.0,0.0,40000.0
2019041421,5.8,72.0,0.0,0.0,40000.0
2019041422,5.7,75.0,0.0,0.0,40000.0
2019041423,5.3,78.0,0.0,0.0,40000.0
2019041500,5.0,81.0,0.0,0.0,30000.0
2019041501,4.8,83.0,0.0,0.0,20000.0
2019041502,5.1,85.0,0.0,0.0,20000.0
2019041503,4.7,88.0,0.0,0.0,20000.0
2019041504,4.2,92.0,0.0,0.0,15000.0
2019041505,4.5,91.0,0.0,0.0,12000.0
2019041506,5.0,90.0,0.0,24.0,12000.0
2019041507,6.7,80.0,0.0,60.0,12000.0
2019041508,9.1,71.0,0.0,60.0,15000.0
2019041509,10.7,65.0,0.0,60.0,20000.0
2019041510,13.1,55.0,0.0,60.0,25000.0
2019041511,15.0,44.0,0.0,60.0,25000.0
2019041512,16.8,37.0,0.0,59.0,27000.0
2019041513,18.2,33.0,0.0,58.0,30000.0
2019041514,18.2,33.0,0.0,60.0,35000.0
2019041515,18.4,30.0,0.0,60.0,35000.0
2019041516,18.5,30.0,0.0,54.0,35000.0
2019041517,17.3,33.0,0.0,60.0,40000.0
2019041518,16.5,33.0,0.0,60.0,40000.0
2019041519,14.5,36.0,0.0,2.0,40000.0
2019041520,13.4,40.0,0.0,0.0,40000.0
2019041521,10.9,52.0,0.0,0.0,40000.0
2019041522,9.8,55.0,0.0,0.0,40000.0
2019041523,9.1,56.0,0.0,0.0,40000.0
2019041600,8.2,59.0,0.0,0.0,40000.0
2019041601,7.5,61.0,0.0,0.0,40000.0
2019041602,6.9,62.0,0.0,0.0,40000.0
2019041603,6.9,60.0,0.0,0.0,40000.0
2019041604,6.2,62.0,0.0,0.0,40000.0
2019041605,5.9,63.0,0.0,0.0,40000.0
2019041606,6.4,62.0,0.0,56.0,40000.0
2019041607,9.2,51.0,0.0,60.0,40000.0
2019041608,10.8,46.0,0.0,60.0,40000.0
2019041609,13.2,36.0,0.0,60.0,40000.0
2019041610,15.3,33.0,0.0,60.0,35000.0
2019041611,17.0,28.0,0.0,60.0,35000.0
2019041612,18.3,28.0,0.0,60.0,35000.0
2019041613,18.9,33.0,0.0,60.0,35000.0
2019041614,18.1,31.0,0.0,51.0,35000.0
2019041615,17.7,37.0,0.0,33.0,35000.0
2019041616,18.4,35.0,0.0,43.0,35000.0
2019041617,17.7,40.0,0.0,0.0,30000.0
2019041618,16.8,45.0,0.0,0.0,30000.0
2019041619,15.5,52.0,0.0,0.0,40000.0
2019041620,14.7,57.0,0.0,0.0,45000.0
2019041621,14.1,60.0,0.0,0.0,45000.0
2019041622,13.0,69.0,0.0,0.0,45000.0
2019041623,12.8,71.0,0.0,0.0,45000.0
2019041700,12.5,73.0,0.0,0.0,45000.0
2019041701,12.2,74.0,0.0,0.0,30000.0
2019041702,11.8,76.0,0.4,0.0,20000.0
2019041703,11.2,86.0,1.3,0.0,15000.0
2019041704,10.7,93.0,0.7,0.0,17000.0
2019041705,10.5,97.0,0.7,0.0,17000.0
2019041706,10.5,97.0,0.4,0.0,15000.0
2019041707,10.8,97.0,0.2,0.0,17000.0
2019041708,11.5,89.0,0.0,0.0,17000.0
2019041709,12.4,77.0,0.0,0.0,20000.0
2019041710,12.7,69.0,0.0,34.0,23000.0
2019041711,14.2,60.0,0.0,11.0,27000.0
2019041712,14.5,64.0,0.0,18.0,35000.0
2019041713,16.4,48.0,0.0,23.0,40000.0
2019041714,17.4,42.0,0.0,54.0,40000.0
2019041715,18.2,37.0,0.0,58.0,35000.0
2019041716,18.3,34.0,0.0,58.0,35000.0
2019041717,18.6,34.0,0.0,60.0,35000.0
2019041718,17.2,44.0,0.0,51.0,35000.0
2019041719,15.8,46.0,0.0,0.0,35000.0
2019041720,14.7,52.0,0.0,0.0,35000.0
2019041721,13.9,54.0,0.0,0.0,35000.0
2019041722,13.9,45.0,0.0,0.0,35000.0
2019041723,13.7,44.0,0.0,0.0,40000.0
2019041800,11.8,56.0,0.0,0.0,40000.0
2019041801,11.5,54.0,0.0,0.0,40000.0
2019041802,12.3,53.0,0.0,0.0,40000.0
2019041803,11.4,60.0,0.0,0.0,50000.0
2019041804,10.3,66.0,0.0,0.0,50000.0
2019041805,9.7,69.0,0.0,0.0,50000.0
2019041806,9.4,70.0,0.0,17.0,50000.0
2019041807,10.6,68.0,0.0,60.0,50000.0
2019041808,15.3,52.0,0.0,60.0,50000.0
2019041809,17.6,42.0,0.0,60.0,50000.0
2019041810,18.2,39.0,0.0,60.0,50000.0
2019041811,19.7,34.0,0.0,60.0,60000.0
2019041812,20.7,29.0,0.0,60.0,60000.0
2019041813,22.2,30.0,0.0,60.0,60000.0
2019041814,22.5,28.0,0.0,60.0,60000.0
2019041815,22.5,26.0,0.0,60.0,60000.0
2019041816,22.6,27.0,0.0,58.0,60000.0
2019041817,21.7,27.0,0.0,60.0,60000.0
2019041818,20.7,26.0,0.0,60.0,60000.0
2019041819,18.8,30.0,0.0,13.0,55000.0
2019041820,17.3,32.0,0.0,0.0,50000.0
2019041821,15.9,38.0,0.0,0.0,50000.0
2019041822,14.7,43.0,0.0,0.0,50000.0
2019041823,13.6,45.0,0.0,0.0,50000.0
2019041900,13.4,46.0,0.0,0.0,50000.0
2019041901,12.6,50.0,0.0,0.0,50000.0
2019041902,11.1,59.0,0.0,0.0,50000.0
2019041903,11.3,56.0,0.0,0.0,50000.0
2019041904,11.1,57.0,0.0,0.0,50000.0
2019041905,10.5,60.0,0.0,10.0,50000.0
2019041906,13.4,49.0,0.0,60.0,60000.0
2019041907,14.7,49.0,0.0,60.0,60000.0
2019041908,17.1,41.0,0.0,60.0,60000.0
2019041909,19.4,32.0,0.0,60.0,60000.0
2019041910,20.2,27.0,0.0,60.0,60000.0
2019041911,21.4,25.0,0.0,60.0,70000.0
2019041912,23.2,25.0,0.0,60.0,70000.0
2019041913,23.8,21.0,0.0,60.0,70000.0
2019041914,24.1,20.0,0.0,60.0,70000.0
2019041915,24.3,19.0,0.0,60.0,75000.0
2019041916,24.0,17.0,0.0,60.0,80000.0
2019041917,23.4,18.0,0.0,60.0,80000.0
2019041918,22.2,20.0,0.0,60.0,80000.0
2019041919,20.2,25.0,0.0,18.0,80000.0
2019041920,18.1,33.0,0.0,0.0,70000.0
2019041921,16.5,44.0,0.0,0.0,70000.0
2019041922,15.2,49.0,0.0,0.0,65000.0
2019041923,14.6,52.0,0.0,0.0,60000.0
2019042000,13.7,54.0,0.0,0.0,55000.0
2019042001,13.5,54.0,0.0,0.0,55000.0
2019042002,13.1,55.0,0.0,0.0,55000.0
2019042003,12.2,59.0,0.0,0.0,55000.0
2019042004,11.6,61.0,0.0,0.0,55000.0
2019042005,11.7,59.0,0.0,8.0,60000.0
2019042006,13.2,53.0,0.0,60.0,60000.0
2019042007,15.2,46.0,0.0,60.0,60000.0
2019042008,17.1,42.0,0.0,60.0,60000.0
2019042009,19.1,40.0,0.0,60.0,55000.0
2019042010,21.2,32.0,0.0,60.0,55000.0
2019042011,22.6,31.0,0.0,60.0,55000.0
2019042012,23.3,24.0,0.0,60.0,60000.0
2019042013,24.8,19.0,0.0,60.0,60000.0
2019042014,24.9,20.0,0.0,60.0,60000.0
2019042015,25.0,17.0,0.0,60.0,65000.0
2019042016,24.9,19.0,0.0,60.0,65000.0
2019042017,24.1,20.0,0.0,60.0,65000.0
2019042018,22.7,27.0,0.0,60.0,65000.0
2019042019,20.0,34.0,0.0,17.0,65000.0
2019042020,18.8,35.0,0.0,0.0,50000.0
2019042021,17.2,41.0,0.0,0.0,50000.0
2019042022,16.1,43.0,0.0,0.0,50000.0
2019042023,15.1,45.0,0.0,0.0,50000.0
2019042100,14.8,45.0,0.0,0.0,50000.0
2019042101,14.2,47.0,0.0,0.0,50000.0
2019042102,13.4,50.0,0.0,0.0,50000.0
2019042103,12.4,55.0,0.0,0.0,50000.0
2019042104,12.4,54.0,0.0,0.0,45000.0
2019042105,11.7,57.0,0.0,8.0,45000.0
2019042106,12.4,55.0,0.0,60.0,50000.0
2019042107,14.4,50.0,0.0,60.0,50000.0
2019042108,16.3,45.0,0.0,60.0,50000.0
2019042109,18.5,38.0,0.0,60.0,50000.0
2019042110,20.8,33.0,0.0,60.0,50000.0
2019042111,22.4,32.0,0.0,60.0,50000.0
2019042112,24.1,26.0,0.0,60.0,50000.0
2019042113,24.9,23.0,0.0,60.0,50000.0
2019042114,24.8,22.0,0.0,60.0,50000.0
2019042115,25.0,16.0,0.0,60.0,50000.0
2019042116,24.8,18.0,0.0,60.0,55000.0
2019042117,23.9,18.0,0.0,60.0,55000.0
2019042118,22.4,19.0,0.0,60.0,60000.0
2019042119,20.5,22.0,0.0,19.0,60000.0
2019042120,18.6,27.0,0.0,0.0,60000.0
2019042121,16.5,41.0,0.0,0.0,60000.0
2019042122,14.8,45.0,0.0,0.0,55000.0
2019042123,13.5,54.0,0.0,0.0,55000.0
2019042200,13.4,54.0,0.0,0.0,50000.0
2019042201,12.5,58.0,0.0,0.0,50000.0
2019042202,11.8,60.0,0.0,0.0,50000.0
2019042203,10.7,65.0,0.0,0.0,50000.0
2019042204,10.7,64.0,0.0,0.0,50000.0
2019042205,10.3,66.0,0.0,16.0,45000.0
2019042206,12.2,59.0,0.0,60.0,45000.0
2019042207,14.0,54.0,0.0,60.0,45000.0
2019042208,17.2,43.0,0.0,60.0,50000.0
2019042209,19.5,41.0,0.0,60.0,60000.0
2019042210,21.7,26.0,0.0,60.0,60000.0
2019042211,23.1,22.0,0.0,60.0,60000.0
2019042212,24.6,25.0,0.0,60.0,70000.0
2019042213,24.5,19.0,0.0,60.0,70000.0
2019042214,25.3,18.0,0.0,60.0,70000.0
2019042215,24.2,19.0,0.0,60.0,75000.0
2019042216,24.9,19.0,0.0,59.0,75000.0
2019042217,24.2,20.0,0.0,60.0,75000.0
2019042218,22.8,20.0,0.0,43.0,75000.0
2019042219,19.2,34.0,0.0,5.0,60000.0
2019042220,17.7,38.0,0.0,0.0,50000.0
2019042221,16.1,42.0,0.0,0.0,50000.0
2019042222,14.8,44.0,0.0,0.0,50000.0
2019042223,14.4,43.0,0.0,0.0,50000.0
2019042300,13.2,46.0,0.0,0.0,50000.0
2019042301,12.4,50.0,0.0,0.0,50000.0
2019042302,11.8,53.0,0.0,0.0,50000.0
2019042303,11.0,57.0,0.0,0.0,50000.0
2019042304,9.8,61.0,0.0,0.0,50000.0
2019042305,9.6,63.0,0.0,13.0,40000.0
2019042306,9.8,64.0,0.0,7.0,45000.0
2019042307,11.5,62.0,0.0,0.0,45000.0
2019042308,13.2,59.0,0.0,12.0,45000.0
2019042309,17.3,47.0,0.0,60.0,45000.0
2019042310,18.0,42.0,0.0,60.0,40000.0
2019042311,20.1,40.0,0.0,60.0,40000.0
2019042312,21.2,40.0,0.0,60.0,45000.0
2019042313,21.9,33.0,0.0,60.0,45000.0
2019042314,22.5,32.0,0.0,60.0,45000.0
2019042315,23.0,33.0,0.0,59.0,45000.0
2019042316,22.0,36.0,0.0,7.0,40000.0
2019042317,21.5,38.0,0.0,0.0,40000.0
2019042318,20.6,43.0,0.0,0.0,40000.0
2019042319,19.5,46.0,0.0,0.0,40000.0
2019042320,19.7,43.0,0.0,0.0,40000.0
2019042321,18.2,50.0,0.0,0.0,40000.0
2019042322,16.8,60.0,0.0,0.0,40000.0
2019042323,16.1,64.0,0.0,0.0,40000.0
2019042400,15.1,68.0,0.0,0.0,50000.0
2019042401,15.1,67.0,0.0,0.0,50000.0
2019042402,14.7,64.0,0.0,0.0,50000.0
2019042403,14.7,61.0,0.0,0.0,50000.0
2019042404,13.7,67.0,0.0,0.0,50000.0
2019042405,13.4,68.0,0.0,5.0,50000.0
2019042406,14.9,64.0,0.0,29.0,50000.0
2019042407,15.4,59.0,0.0,58.0,50000.0
2019042408,17.5,54.0,0.0,58.0,50000.0
2019042409,19.3,48.0,0.0,60.0,45000.0
2019042410,21.3,44.0,0.0,60.0,45000.0
2019042411,22.4,43.0,0.0,60.0,40000.0
2019042412,23.5,40.0,0.0,60.0,45000.0
2019042413,24.0,38.0,0.0,60.0,45000.0
2019042414,24.7,36.0,0.0,60.0,40000.0
2019042415,24.5,33.0,0.0,59.0,40000.0
2019042416,25.1,33.0,0.0,35.0,50000.0
2019042417,24.2,34.0,0.0,0.0,30000.0
2019042418,15.5,64.0,0.0,0.0,15000.0
2019042419,12.4,75.0,0.0,0.0,30000.0
2019042420,10.9,81.0,0.2,0.0,30000.0
2019042421,10.5,88.0,0.0,0.0,50000.0
2019042422,9.6,94.0,0.0,0.0,50000.0
2019042423,9.7,93.0,0.0,0.0,50000.0
2019042500,8.9,94.0,0.0,0.0,50000.0
2019042501,8.7,93.0,0.0,0.0,50000.0
2019042502,8.1,96.0,0.0,0.0,50000.0
2019042503,7.4,96.0,0.0,0.0,50000.0
2019042504,7.2,95.0,0.0,0.0,50000.0
2019042505,8.4,86.0,0.0,10.0,70000.0
2019042506,10.5,76.0,0.0,51.0,70000.0
2019042507,12.4,70.0,0.0,52.0,70000.0
2019042508,14.6,65.0,0.0,60.0,70000.0
2019042509,16.2,55.0,0.0,60.0,70000.0
2019042510,17.9,43.0,0.0,33.0,70000.0
2019042511,19.1,43.0,0.0,10.0,70000.0
2019042512,21.1,39.0,0.0,37.0,70000.0
2019042513,23.6,30.0,0.0,58.0,70000.0
2019042514,24.8,26.0,0.0,26.0,70000.0
2019042515,24.7,26.0,0.0,0.0,70000.0
2019042516,25.8,23.0,0.0,3.0,70000.0
2019042517,25.4,23.0,0.0,30.0,70000.0
2019042518,24.1,26.0,0.0,10.0,50000.0
2019042519,18.7,50.0,0.0,3.0,65000.0
2019042520,15.8,56.0,0.0,0.0,65000.0
2019042521,14.4,60.0,0.0,0.0,65000.0
2019042522,13.8,62.0,0.0,0.0,65000.0
2019042523,13.3,62.0,0.0,0.0,65000.0
2019042600,12.2,71.0,0.0,0.0,60000.0
2019042601,11.1,76.0,0.0,0.0,60000.0
2019042602,10.3,81.0,0.0,0.0,60000.0
2019042603,10.6,80.0,0.0,0.0,60000.0
2019042604,10.5,83.0,0.0,0.0,60000.0
2019042605,10.7,83.0,0.0,0.0,28000.0
2019042606,10.4,89.0,1.1,0.0,20000.0
2019042607,10.0,92.0,1.8,0.0,9000.0
2019042608,9.7,96.0,1.1,0.0,25000.0
2019042609,10.2,95.0,0.0,0.0,30000.0
2019042610,10.4,93.0,0.4,0.0,22000.0
2019042611,10.4,95.0,0.1,0.0,30000.0
2019042612,11.0,92.0,0.1,0.0,20000.0
2019042613,11.4,86.0,0.0,0.0,30000.0
2019042614,10.9,89.0,0.2,0.0,30000.0
2019042615,12.1,82.0,0.0,10.0,30000.0
2019042616,12.3,74.0,0.0,0.0,50000.0
2019042617,12.6,74.0,0.0,0.0,50000.0
2019042618,12.3,79.0,0.0,0.0,50000.0
2019042619,12.0,77.0,0.0,0.0,50000.0
2019042620,11.1,86.0,0.0,0.0,45000.0
2019042621,11.0,88.0,0.0,0.0,30000.0
2019042622,10.9,86.0,0.9,0.0,45000.0
2019042623,10.4,84.0,0.1,0.0,20000.0
2019042700,10.4,92.0,0.1,0.0,9000.0
2019042701,10.4,93.0,0.0,0.0,11000.0
2019042702,9.9,92.0,0.0,0.0,15000.0
2019042703,9.2,93.0,0.0,0.0,17000.0
2019042704,8.5,94.0,0.0,0.0,20000.0
2019042705,8.5,93.0,0.0,19.0,18000.0
2019042706,9.0,93.0,0.0,55.0,18000.0
2019042707,11.0,81.0,0.0,57.0,18000.0
2019042708,12.1,77.0,0.0,21.0,30000.0
2019042709,11.1,85.0,0.1,0.0,30000.0
2019042710,11.2,89.0,0.7,1.0,20000.0
2019042711,11.9,83.0,0.1,3.0,20000.0
2019042712,11.4,88.0,0.4,0.0,17000.0
2019042713,11.8,86.0,0.2,2.0,30000.0
2019042714,8.1,90.0,2.7,3.0,20000.0
2019042715,8.7,91.0,0.2,6.0,40000.0
2019042716,10.3,78.0,0.0,20.0,40000.0
2019042717,8.6,87.0,1.0,19.0,8000.0
2019042718,8.5,88.0,0.0,8.0,45000.0
2019042719,8.4,90.0,0.0,13.0,50000.0
2019042720,8.2,92.0,0.0,0.0,40000.0
2019042721,8.3,86.0,0.1,0.0,45000.0
2019042722,8.0,87.0,0.0,0.0,45000.0
2019042723,7.8,84.0,0.0,0.0,45000.0
2019042800,7.7,83.0,0.0,0.0,45000.0
2019042801,7.4,83.0,0.0,0.0,45000.0
2019042802,7.0,83.0,0.0,0.0,40000.0
2019042803,6.5,83.0,0.0,0.0,40000.0
2019042804,6.1,83.0,0.0,0.0,40000.0
2019042805,5.4,87.0,0.0,0.0,35000.0
2019042806,5.9,85.0,0.0,48.0,30000.0
2019042807,6.7,82.0,0.0,44.0,30000.0
2019042808,7.7,78.0,0.0,0.0,35000.0
2019042809,8.3,74.0,0.0,19.0,40000.0
2019042810,9.2,70.0,0.0,22.0,40000.0
2019042811,10.0,63.0,0.0,14.0,40000.0
2019042812,10.5,62.0,0.0,37.0,40000.0
2019042813,11.0,63.0,0.0,14.0,50000.0
2019042814,11.2,61.0,0.0,37.0,50000.0
2019042815,12.7,54.0,0.0,50.0,60000.0
2019042816,13.4,48.0,0.0,60.0,60000.0
2019042817,12.4,53.0,0.0,60.0,60000.0
2019042818,12.0,52.0,0.0,60.0,60000.0
2019042819,11.3,59.0,0.0,16.0,60000.0
2019042820,10.1,72.0,0.0,0.0,60000.0
2019042821,8.6,80.0,0.0,0.0,60000.0
2019042822,6.8,89.0,0.0,0.0,60000.0
2019042823,6.1,90.0,0.0,0.0,60000.0
2019042900,6.3,92.0,0.0,0.0,60000.0
2019042901,5.4,95.0,0.0,0.0,60000.0
2019042902,4.4,97.0,0.0,0.0,50000.0
2019042903,4.2,98.0,0.0,0.0,50000.0
2019042904,4.2,96.0,0.0,0.0,40000.0
2019042905,4.2,97.0,0.0,0.0,40000.0
2019042906,5.9,90.0,0.0,27.0,30000.0
2019042907,7.2,84.0,0.0,60.0,30000.0
2019042908,8.9,78.0,0.0,60.0,35000.0
2019042909,12.0,64.0,0.0,60.0,40000.0
2019042910,12.7,61.0,0.0,36.0,50000.0
2019042911,13.8,58.0,0.0,8.0,50000.0
2019042912,14.2,52.0,0.0,15.0,50000.0
2019042913,15.0,52.0,0.0,29.0,50000.0
2019042914,14.1,55.0,0.0,0.0,18000.0
2019042915,12.7,71.0,0.2,0.0,30000.0
2019042916,13.2,58.0,0.0,0.0,25000.0
2019042917,10.8,85.0,0.2,0.0,25000.0
2019042918,10.3,91.0,0.0,0.0,25000.0
2019042919,9.8,94.0,0.4,0.0,25000.0
2019042920,10.1,91.0,0.0,0.0,30000.0
2019042921,10.1,92.0,0.0,0.0,30000.0
2019042922,10.0,95.0,0.1,0.0,15000.0
2019042923,10.0,95.0,0.4,0.0,18000.0
2019043000,10.1,92.0,0.0,0.0,20000.0
2019043001,10.1,89.0,0.0,0.0,20000.0
2019043002,10.1,86.0,0.0,0.0,20000.0
2019043003,9.9,85.0,0.0,0.0,20000.0
2019043004,9.3,84.0,0.0,0.0,23000.0
2019043005,9.2,83.0,0.0,0.0,20000.0
2019043006,10.3,78.0,0.0,20.0,20000.0
2019043007,11.6,66.0,0.0,60.0,27000.0
2019043008,12.5,56.0,0.0,60.0,35000.0
2019043009,13.1,50.0,0.0,60.0,35000.0
2019043010,14.6,40.0,0.0,60.0,35000.0
2019043011,15.8,39.0,0.0,60.0,40000.0
2019043012,17.1,37.0,0.0,60.0,45000.0
2019043013,17.8,36.0,0.0,60.0,45000.0
2019043014,18.7,39.0,0.0,60.0,45000.0
2019043015,18.5,36.0,0.0,60.0,45000.0
2019043016,18.6,37.0,0.0,60.0,45000.0
2019043017,17.6,41.0,0.0,60.0,45000.0
2019043018,16.5,44.0,0.0,59.0,45000.0
2019043019,14.8,53.0,0.0,21.0,45000.0
2019043020,13.4,60.0,0.0,0.0,45000.0
2019043021,13.0,61.0,0.0,0.0,45000.0
2019043022,12.0,65.0,0.0,0.0,40000.0
2019043023,10.6,73.0,0.0,0.0,35000.0
2019050100,10.9,70.0,0.0,0.0,35000.0
2019050101,10.0,75.0,0.0,0.0,30000.0
2019050102,9.1,80.0,0.0,0.0,30000.0
2019050103,8.7,82.0,0.0,0.0,25000.0
2019050104,8.2,86.0,0.0,0.0,20000.0
2019050105,8.1,87.0,0.0,6.0,18000.0
2019050106,9.8,79.0,0.0,56.0,18000.0
2019050107,11.4,72.0,0.0,60.0,16000.0
2019050108,14.4,62.0,0.0,60.0,16000.0
2019050109,16.0,55.0,0.0,60.0,18000.0
2019050110,17.3,52.0,0.0,53.0,25000.0
2019050111,18.0,41.0,0.0,58.0,30000.0
2019050112,18.9,41.0,0.0,59.0,40000.0
2019050113,19.4,37.0,0.0,51.0,40000.0
2019050114,20.8,35.0,0.0,60.0,40000.0
2019050115,20.9,33.0,0.0,60.0,50000.0
2019050116,20.8,31.0,0.0,60.0,50000.0
2019050117,19.5,33.0,0.0,60.0,50000.0
2019050118,18.9,37.0,0.0,60.0,50000.0
2019050119,16.6,47.0,0.0,3.0,50000.0
2019050120,14.8,58.0,0.0,0.0,50000.0
2019050121,13.4,65.0,0.0,0.0,50000.0
2019050122,12.3,71.0,0.0,0.0,30000.0
2019050123,12.1,70.0,0.0,0.0,22000.0
2019050200,11.3,76.0,0.0,0.0,20000.0
2019050201,10.7,79.0,0.0,0.0,16000.0
2019050202,11.0,74.0,0.0,0.0,15000.0
2019050203,10.5,76.0,0.0,0.0,11000.0
2019050204,9.6,80.0,0.0,0.0,10000.0
2019050205,9.2,86.0,0.0,0.0,8000.0
2019050206,11.7,75.0,0.0,34.0,4000.0
2019050207,12.2,74.0,0.0,60.0,4500.0
2019050208,13.2,75.0,0.0,60.0,5000.0
2019050209,13.7,67.0,0.0,60.0,5000.0
2019050210,14.6,64.0,0.0,60.0,6000.0
2019050211,16.2,58.0,0.0,60.0,7000.0
2019050212,18.0,52.0,0.0,60.0,12000.0
2019050213,17.2,49.0,0.0,58.0,15000.0
2019050214,18.0,49.0,0.0,30.0,25000.0
2019050215,18.2,42.0,0.0,51.0,25000.0
2019050216,17.7,44.0,0.0,40.0,25000.0
2019050217,17.3,45.0,0.0,0.0,25000.0
2019050218,16.2,44.0,0.0,2.0,30000.0
2019050219,15.4,42.0,0.0,0.0,30000.0
2019050220,13.7,62.0,0.0,0.0,25000.0
2019050221,12.5,69.0,0.0,0.0,35000.0
2019050222,12.1,73.0,0.0,0.0,50000.0
2019050223,12.2,69.0,0.0,0.0,50000.0
2019050300,11.7,73.0,0.0,0.0,40000.0
2019050301,11.3,78.0,0.0,0.0,30000.0
2019050302,11.1,74.0,0.0,0.0,30000.0
2019050303,9.9,68.0,0.0,0.0,35000.0
2019050304,8.3,76.0,0.0,0.0,25000.0
2019050305,8.9,77.0,0.0,13.0,18000.0
2019050306,9.6,80.0,0.0,0.0,28000.0
2019050307,10.7,69.0,0.0,15.0,28000.0
2019050308,10.8,66.0,0.0,18.0,28000.0
2019050309,11.7,60.0,0.0,43.0,35000.0
2019050310,12.2,57.0,0.0,31.0,45000.0
2019050311,12.2,53.0,0.0,27.0,60000.0
2019050312,13.4,49.0,0.0,7.0,70000.0
2019050313,13.1,44.0,0.0,29.0,70000.0
2019050314,13.8,42.0,0.0,33.0,70000.0
2019050315,14.3,39.0,0.0,47.0,70000.0
2019050316,14.5,38.0,0.0,58.0,70000.0
2019050317,13.5,41.0,0.0,59.0,70000.0
2019050318,12.5,44.0,0.0,21.0,70000.0
2019050319,11.5,49.0,0.0,0.0,60000.0
2019050320,11.2,53.0,0.0,0.0,50000.0
2019050321,10.4,59.0,0.0,0.0,50000.0
2019050322,10.0,62.0,0.0,0.0,50000.0
2019050323,9.5,65.0,0.0,0.0,50000.0
2019050400,9.3,67.0,0.0,0.0,50000.0
2019050401,8.9,69.0,0.0,0.0,45000.0
2019050402,8.4,75.0,0.0,0.0,35000.0
2019050403,7.8,87.0,0.0,0.0,16000.0
2019050404,7.5,93.0,0.6,0.0,10000.0
2019050405,6.6,93.0,1.6,0.0,5000.0
2019050406,3.0,96.0,0.8,0.0,8000.0
2019050407,2.9,98.0,1.5,0.0,10000.0
2019050408,3.5,95.0,0.9,0.0,18000.0
